Date,Carteira (líquido)
2016-01-15,-0.008946379049168897
2016-01-18,-0.009966896812319617
2016-01-19,0.00025678391560641817
2016-01-20,-0.014196523015941747
2016-01-21,0.0028651871130546303
2016-01-22,0.008044660077499308
2016-01-26,-0.018894972472549707
2016-01-27,0.007693047797862376
2016-01-28,0.008092312509538882
2016-01-29,0.025738728236369336
2016-02-01,0.013826098141904922
2016-02-02,-0.014860404954698111
2016-02-03,0.013369442688304527
2016-02-04,0.02879111312414887
2016-02-05,0.009604489632671938
2016-02-10,-0.003479490646631143
2016-02-11,-0.03739040761994976
2016-02-12,-0.014160312251409107
2016-02-15,0.010947221427148452
2016-02-16,0.0068174245435840075
2016-02-17,-0.0031812006200080223
2016-02-18,0.010505340885695366
2016-02-19,0.0005000113302654909
2016-02-22,0.014750138773111628
2016-02-23,-0.006324954204110606
2016-02-24,-0.0040358046278537955
2016-02-25,-0.008563902164100457
2016-02-26,-0.002887530770467039
2016-02-29,0.014283332175308866
2016-03-01,0.0124284853710203
2016-03-02,0.007508132006119062
2016-03-03,0.027935931485414293
2016-03-04,0.026337880508538795
2016-03-07,-0.0021074722776175956
2016-03-08,-0.00806674238855653
2016-03-09,0.009920314121844296
2016-03-10,0.018017437065215827
2016-03-11,0.004745269727802221
2016-03-14,-0.009130049678847977
2016-03-15,-0.03853457365325661
2016-03-16,0.045352102397826395
2016-03-17,0.028725200484462098
2016-03-18,0.01089854898738579
2016-03-21,0.00850097657361165
2016-03-22,0.005310491412345463
2016-03-23,-0.011383622977489165
2016-03-24,-0.0033852193814773823
2016-03-28,0.012601931386537096
2016-03-29,0.011490459675263586
2016-03-30,0.01284744225445926
2016-03-31,-0.01285040252604389
2016-04-01,0.007593637478784787
2016-04-04,-0.048285096854556696
2016-04-05,0.017434344348627676
2016-04-06,-0.015982836087063346
2016-04-07,-0.002161745935097727
2016-04-08,0.01595587127507384
2016-04-11,-0.010270129487204597
2016-04-12,0.02019118176293288
2016-04-13,0.030942391619490396
2016-04-14,-0.01488756299298632
2016-04-15,0.009265934532360518
2016-04-18,0.0006417079074039018
2016-04-19,0.02015373237206574
2016-04-20,0.004779582089005152
2016-04-22,-0.014446710047079914
2016-04-25,-0.016165137316700114
2016-04-26,0.009631686411443857
2016-04-27,0.02830248613763646
2016-04-28,-0.003980048453137024
2016-04-29,-0.014294579197019814
2016-05-02,-0.01347269327719898
2016-05-03,-0.015324158735071248
2016-05-04,0.012362514419764084
2016-05-05,-0.011220010180281053
2016-05-06,-0.008734391799569741
2016-05-09,-0.021129147391359092
2016-05-10,0.03035837942045819
2016-05-11,0.003472501739519943
2016-05-12,0.008643384458156026
2016-05-13,-0.01886109112298766
2016-05-16,-0.003389588064928402
2016-05-17,-0.003913146888482415
2016-05-18,-0.003784574105460114
2016-05-19,-0.0006531708764105861
2016-05-20,0.004613085102288089
2016-05-23,-0.008006011033026013
2016-05-24,-0.008769414711515384
2016-05-25,0.0059296431096192165
2016-05-27,-0.007007150860000201
2016-05-30,-0.0036059542099924416
2016-05-31,-0.013152765837225869
2016-06-01,-0.003907435550425492
2016-06-02,0.005233636733096889
2016-06-03,0.008487485161431847
2016-06-06,-0.0010210582662980902
2016-06-07,-0.00011584186267552988
2016-06-08,0.022533975942487607
2016-06-09,-0.0034931327921842734
2016-06-10,-0.02094924944291968
2016-06-13,-0.010463236138859362
2016-06-14,-0.013793006511498366
2016-06-15,0.018017191534842335
2016-06-16,0.007195599268451115
2016-06-17,-0.004964277824805692
2016-06-20,0.010539111030206752
2016-06-21,-0.00337997326235898
2016-06-22,-0.0017571539119970395
2016-06-23,0.026484256839275966
2016-06-24,-0.02595327831386831
2016-06-27,-0.013205347741628744
2016-06-28,0.009387613670657095
2016-06-29,0.007445545125044514
2016-06-30,-0.0013477437676946249
2016-07-01,0.01168629848914971
2016-07-04,0.009184259471574238
2016-07-05,0.01003458639898261
2016-07-06,0.006966801210669546
2016-07-07,-0.003832937982052501
2016-07-08,0.01386997400993118
2016-07-11,0.012393897984332627
2016-07-12,0.009811997356205531
2016-07-13,0.007953142684852692
2016-07-14,0.0118255253487763
2016-07-15,0.005712202203505279
2016-07-18,0.017631577404698444
2016-07-19,0.011143753120106643
2016-07-20,0.0036970218655538664
2016-07-21,0.01580317685316101
2016-07-22,0.008002507673466126
2016-07-25,-0.009447662309891155
2016-07-26,-0.0011226520458779584
2016-07-27,0.023056476088193542
2016-07-28,0.0011955388124417633
2016-07-29,0.0010375259846184866
2016-08-01,0.009721379739145384
2016-08-02,-0.01631307323158179
2016-08-03,0.005153171328038921
2016-08-04,-0.0011986715970790259
2016-08-05,0.002110985334751137
2016-08-08,-0.014007945825805737
2016-08-09,0.02170542986695734
2016-08-10,-0.006918576244722877
2016-08-11,0.005233162429438811
2016-08-12,0.009766011957101169
2016-08-15,0.028032544139517977
2016-08-16,0.0020972300855951406
2016-08-17,0.01635726367171583
2016-08-18,-0.0034623114858988854
2016-08-19,0.00018641818830884596
2016-08-22,-0.011873639569217751
2016-08-23,-0.002866206676741405
2016-08-24,0.0036929664425140135
2016-08-25,-0.005558736522975999
2016-08-26,-0.002950540173547648
2016-08-29,0.01499102424645253
2016-08-30,0.002307312353606402
2016-08-31,-0.004066142285160379
2016-09-01,-0.0014968887893407653
2016-09-02,0.015120171073023022
2016-09-05,0.007098601566898484
2016-09-06,-0.004605245329783046
2016-09-08,0.006074589049825896
2016-09-09,-0.02567383750746754
2016-09-12,0.009270558133295784
2016-09-13,-0.027423727119344002
2016-09-14,0.00029835484294431295
2016-09-15,0.00315764655366274
2016-09-16,-0.00203510178812434
2016-09-19,0.0015933061095360008
2016-09-20,-0.004324961178586293
2016-09-21,0.00819653002866656
2016-09-22,-0.0020993587372801713
2016-09-23,-0.006793684788419803
2016-09-26,-0.010730707399950494
2016-09-27,-0.0019662864235225597
2016-09-28,0.014081911691358546
2016-09-29,-0.012242320248798722
2016-09-30,0.014074426766570908
2016-10-03,0.01606827169343453
2016-10-04,-0.0033778335926296344
2016-10-05,0.019403467879440108
2016-10-06,0.007102027595290987
2016-10-07,0.00267634020803423
2016-10-10,-0.005213652473804115
2016-10-11,-0.0020661638035134886
2016-10-13,-0.0009353179062730732
2016-10-14,0.006930643730804794
2016-10-17,-0.002761958652827302
2016-10-18,0.015977767049932014
2016-10-19,0.0044222511391245264
2016-10-20,0.008806116195881704
2016-10-21,0.006566664779996535
2016-10-24,0.009270358286040064
2016-10-25,-0.008751315805221996
2016-10-26,-0.003523004576528982
2016-10-27,0.006971416195669044
2016-10-28,-0.0026179118512495566
2016-10-31,-0.0022466981272683795
2016-11-01,-0.02769122677524139
2016-11-03,-0.03253101180073854
2016-11-04,-0.0009256553335145876
2016-11-07,0.03797190206804981
2016-11-08,-0.0035624349100515135
2016-11-09,-0.0033648364574593867
2016-11-10,-0.0196290319294968
2016-11-11,-0.03623091777734745
2016-11-14,0.009470480860155912
2016-11-16,-0.00560694939111499
2016-11-17,-0.000619322975109996
2016-11-18,0.005591798801091723
2016-11-21,0.0015554669294256089
2016-11-22,0.011813676227319355
2016-11-23,0.009165444921294605
2016-11-24,0.013866285582516364
2016-11-25,-0.00234197948651853
2016-11-28,0.012960688917531629
2016-11-29,-0.0024298139040713216
2016-11-30,-0.010413846331129845
2016-12-01,-0.021661431595522394
2016-12-02,-0.004747072052535582
2016-12-05,-0.021933555332537488
2016-12-06,0.016808151314590698
2016-12-07,0.021983157882424942
2016-12-08,0.002879799275563236
2016-12-09,-0.0075034263356745
2016-12-12,-0.029666364547774982
2016-12-13,0.0012819209687833409
2016-12-14,-0.008379410610476517
2016-12-15,0.020627194414508263
2016-12-16,0.005478899264790361
2016-12-19,-0.01910487512813981
2016-12-20,-0.00328453596708687
2016-12-21,0.009694797827493266
2016-12-22,-0.00908701469733097
2016-12-23,0.005064524719019937
2016-12-26,0.01219942708615247
2016-12-27,-0.0024663167948948106
2016-12-28,0.008167138657791511
2016-12-29,0.009654496076456574
2017-01-02,-0.012272831907905297
2017-01-03,0.04513280760740936
2017-01-04,0.002028800671987684
2017-01-05,0.007036966902439297
2017-01-06,-0.010986337687698147
2017-01-09,0.004569040947922671
2017-01-10,-0.004494295523392355
2017-01-11,0.009401275329504404
2017-01-12,0.02337371913145391
2017-01-13,-0.0004310651646867363
2017-01-16,0.0024608980255084604
2017-01-17,0.008333305194746897
2017-01-18,-0.008709845810835356
2017-01-19,-0.004540149631775225
2017-01-20,0.0034274038419451814
2017-01-23,0.01467918432130358
2017-01-24,0.0025424875016014825
2017-01-26,0.004841725482397997
2017-01-27,-0.0014561260576388042
2017-01-30,-0.0179401973470303
2017-01-31,0.010881288949818945
2017-02-01,-0.004459820711877247
2017-02-02,0.004688547240384865
2017-02-03,0.012310701025626732
2017-02-06,-0.0036001834245374654
2017-02-07,-0.008790075097651897
2017-02-08,0.012668909092457097
2017-02-09,-0.003927586480083802
2017-02-10,0.011131371507394263
2017-02-13,0.003519802871503817
2017-02-14,-0.005655612703269723
2017-02-15,0.01144884546491078
2017-02-16,-0.006051092319567878
2017-02-17,-0.0023657958056241585
2017-02-20,0.006918926127481725
2017-02-21,0.005356222175205019
2017-02-22,-0.013109143147718303
2017-02-23,-0.014699377853692026
2017-02-24,0.0013230023331875374
2017-03-01,0.009204539841874013
2017-03-02,-0.0010936412424827973
2017-03-03,-0.0031270440620156143
2017-03-06,0.007556565470309786
2017-03-07,0.0008508922383368537
2017-03-08,-0.007287722752575148
2017-03-09,-0.010214036447816002
2017-03-10,-0.010670614333991371
2017-03-13,0.024480948369779473
2017-03-14,-0.012805020745471896
2017-03-15,0.0020263119716769015
2017-03-16,0.00647190238981799
2017-03-17,-0.01703357288906057
2017-03-20,-0.0038386527543792306
2017-03-21,-0.01773263299196935
2017-03-22,0.008376444414419074
2017-03-23,-0.002166529145495157
2017-03-24,-0.0014536325376582717
2017-03-27,0.0033079426405930677
2017-03-28,0.011160056898242158
2017-03-29,0.004870326496604798
2017-03-30,-0.006361578675762118
2017-03-31,0.009743558729042699
2017-04-03,-0.0016202231494735896
2017-04-04,0.0019150425443085382
2017-04-05,-0.01321834473083179
2017-04-06,-0.002495204675485715
2017-04-07,0.005225688485616768
2017-04-10,-0.0045720749653324014
2017-04-11,-0.004435933468656815
2017-04-12,-0.007427683292324233
2017-04-13,-0.0036883248567151894
2017-04-17,0.012771345014611406
2017-04-18,0.004597679539365067
2017-04-19,0.0013420055779009895
2017-04-20,0.0060650569343983236
2017-04-24,0.009278610189597863
2017-04-25,0.013631441677525186
2017-04-26,-0.0027400538763597032
2017-04-27,-0.007866181035329638
2017-04-28,0.016693558364838525
2017-05-02,0.025126206456011768
2017-05-03,0.0032534558823288182
2017-05-04,-0.016340442568917715
2017-05-05,0.00479856723066572
2017-05-08,0.005612726919204378
2017-05-09,0.01621128313170214
2017-05-10,0.011442090101482023
2017-05-11,0.003019891633981154
2017-05-12,-0.003086269332535487
2017-05-15,-0.005212803607598504
2017-05-16,0.016181532706026715
2017-05-17,-0.013887536418882525
2017-05-18,-0.0664831827922319
2017-05-19,0.013601958039458042
2017-05-22,-0.006330973723666417
2017-05-23,0.025978782984308637
2017-05-24,0.0050152709364357775
2017-05-25,0.007165168005737119
2017-05-26,0.004722775107271376
2017-05-29,-3.1746031746031745e-05
2017-05-30,-0.00306026646801835
2017-05-31,-0.01168252804892845
2017-06-01,-0.01103264143867721
2017-06-02,0.0058687864935672625
2017-06-05,0.00148013947528054
2017-06-06,0.010256226236279227
2017-06-07,0.0016726295264447753
2017-06-08,-0.005467528858057317
2017-06-09,-0.00434084834150357
2017-06-12,-0.001092700433198924
2017-06-13,0.005517365134247442
2017-06-14,0.0033609859932371166
2017-06-16,-2.729231323121934e-05
2017-06-19,-0.0024666708252737988
2017-06-20,-0.01635224070282887
2017-06-21,-0.012199289929797458
2017-06-22,0.004505673049378031
2017-06-23,0.006173016432416602
2017-06-26,0.010207500893641733
2017-06-27,-0.0028535096542953234
2017-06-28,0.0034205740224633116
2017-06-29,-0.0017519117514449144
2017-06-30,0.007601451323185107
2017-07-03,0.006608184132012207
2017-07-04,0.005508767324693858
2017-07-05,-0.009710759015110877
2017-07-06,-0.0013340173165499744
2017-07-07,-0.0028263361058074223
2017-07-10,0.01108747961432142
2017-07-11,0.004884742673136549
2017-07-12,0.021911106098146338
2017-07-13,0.003527085500215625
2017-07-14,0.010973603525225799
2017-07-17,-0.00279344879645515
2017-07-18,0.00048164194640937154
2017-07-19,-0.004917206890205183
2017-07-20,0.005605197682781059
2017-07-21,0.00026326086461690164
2017-07-24,0.009513019723008114
2017-07-25,-0.009921634136952259
2017-07-26,0.0017061817799412507
2017-07-27,0.0031499645954647746
2017-07-28,0.0011564128389752418
2017-07-31,0.002450276836475368
2017-08-01,-0.0015213754903809751
2017-08-02,0.0140659493105562
2017-08-03,-0.0031597183741742013
2017-08-04,0.005459606695362019
2017-08-07,0.011743357130249437
2017-08-08,0.00632779866974423
2017-08-09,-0.0023631268709987424
2017-08-10,-0.00517000395791601
2017-08-11,0.016825100131563357
2017-08-14,0.01657658386020489
2017-08-15,-0.00011725825339025688
2017-08-16,-0.0033801684685044625
2017-08-17,0.010058474180896244
2017-08-18,0.017234683028814448
2017-08-21,-0.004761648778363326
2017-08-22,0.013695190405047351
2017-08-23,0.014952360633719474
2017-08-24,0.003924407196706261
2017-08-25,0.0006302520889911386
2017-08-28,0.007396139505040606
2017-08-29,-0.004323257276968098
2017-08-30,-0.007432977734358169
2017-08-31,-0.006546088972285265
2017-09-01,0.0025400815714137887
2017-09-04,0.011054622102015792
2017-09-05,0.005117426395380393
2017-09-06,0.011407920057436953
2017-09-08,0.004285844548949713
2017-09-11,0.011651238747065102
2017-09-12,-0.002341723048340159
2017-09-13,0.0031902042471166465
2017-09-14,0.004174160509131126
2017-09-15,0.019829288767754957
2017-09-18,0.004977858757320429
2017-09-19,0.004954657635184378
2017-09-20,-0.007329306423914564
2017-09-21,-0.006266372707404273
2017-09-22,-0.006517497489123047
2017-09-25,-0.015071578122604372
2017-09-26,-0.007664025839454587
2017-09-27,-0.00624267770270704
2017-09-28,-0.006721210304818211
2017-09-29,0.018052755012870174
2017-10-02,0.010266387838271069
2017-10-03,0.02239363230539777
2017-10-04,0.011706404089424156
2017-10-05,-0.003563636131609292
2017-10-06,-0.007690213574670634
2017-10-09,-0.005733505902637235
2017-10-10,0.013922919874961802
2017-10-11,-0.004695186269153607
2017-10-13,-0.005122999036333553
2017-10-16,-0.005415534125930328
2017-10-17,-0.022573891456254134
2017-10-18,0.015110623620857657
2017-10-19,-0.0029208333792328117
2017-10-20,0.007906967349628966
2017-10-23,-0.009788853684374883
2017-10-24,0.0012153920009431462
2017-10-25,0.0036164704057111813
2017-10-26,-0.0085661033765513
2017-10-27,0.0006370473570085409
2017-10-30,-0.011074365474389898
2017-10-31,-0.004701911843625199
2017-11-01,0.006645801316075795
2017-11-03,-0.011506805626583134
2017-11-06,-0.007671733112314623
2017-11-07,-0.03442037313221625
2017-11-08,0.023911639286367567
2017-11-09,-0.02608969202755531
2017-11-10,-0.02694935850594562
2017-11-13,0.005896864319617105
2017-11-14,-0.016067566418793214
2017-11-16,0.015326083480303725
2017-11-17,0.009526829856958388
2017-11-21,0.010811130273643065
2017-11-22,-0.002967051603342153
2017-11-23,-0.0011466067632446974
2017-11-24,-0.002809112277577526
2017-11-27,0.0065763793137689815
2017-11-28,-0.0023937846162209184
2017-11-29,-0.020156100951859362
2017-11-30,-0.01805399847555798
2017-12-01,-0.003417218919138963
2017-12-04,0.013162429968482497
2017-12-05,-0.004076921011882378
2017-12-06,0.011152984358993928
2017-12-07,-0.0129989145488655
2017-12-08,0.006452618295123859
2017-12-11,-0.0034779906013267655
2017-12-12,-9.980596994471402e-05
2017-12-13,0.003180247775583054
2017-12-14,-0.00997724034703976
2017-12-15,0.009661544172338313
2017-12-18,0.022341887479028044
2017-12-19,-0.01868826253836919
2017-12-20,0.007231193859114544
2017-12-21,0.017206504306136773
2017-12-22,0.0005862152575133134
2017-12-26,0.00897445328628635
2017-12-27,0.013247893504091618
2017-12-28,0.006711369208435729
2017-12-29,-3.1746031746031745e-05
2018-01-02,0.009245169503149247
2018-01-03,-0.0019151285777153214
2018-01-04,0.007417373924275777
2018-01-05,-0.003138865945490171
2018-01-08,-0.007669872816210338
2018-01-09,-0.009115793745856318
2018-01-10,-0.008328718989656377
2018-01-11,0.005268119808824842
2018-01-12,-0.0004817565413042305
2018-01-15,0.006813317018501388
2018-01-16,-0.004409031786090504
2018-01-17,0.004606313220782266
2018-01-18,0.006311932992414275
2018-01-19,0.005086111946606852
2018-01-22,0.0072176367916965065
2018-01-23,-0.015154952949673636
2018-01-24,0.020848646987833327
2018-01-26,0.01152406064406981
2018-01-29,-0.004889417705346092
2018-01-30,-0.006303577810369691
2018-01-31,0.002179722589460068
2018-02-01,0.013446380766601224
2018-02-02,-0.007385624778682809
2018-02-05,-0.017232489225510517
2018-02-06,0.006536413894827637
2018-02-07,-0.003970573950431218
2018-02-08,-0.008049588895239837
2018-02-09,-0.010885418410964891
2018-02-14,0.01169144711235932
2018-02-15,0.012788786498364573
2018-02-16,0.0045931599488994715
2018-02-19,0.01801464284468735
2018-02-20,-0.0014696473353386157
2018-02-21,0.008249009363889014
2018-02-22,-0.0006496609735163573
2018-02-23,0.005081466569801456
2018-02-26,0.005090364007289194
2018-02-27,-0.008283697285848466
2018-02-28,-0.006680703762973726
2018-03-01,-0.002354331082508334
2018-03-02,0.0027642759737937007
2018-03-05,0.0035150874533269403
2018-03-06,-0.006205354487270992
2018-03-07,0.001422277682177822
2018-03-08,-0.020779855948031823
2018-03-09,0.010128699542071745
2018-03-12,0.0026662449011740697
2018-03-13,0.0006775976838255992
2018-03-14,-0.005498379735010089
2018-03-15,-0.007262567371316606
2018-03-16,-0.006528274749460181
2018-03-19,-0.005703180841072422
2018-03-20,0.01119597854381907
2018-03-21,-0.0028962113683497284
2018-03-22,-0.005415168693622532
2018-03-23,-0.010027950779689366
2018-03-26,0.00019300466483664446
2018-03-27,-0.017496759011581563
2018-03-28,-0.005165078370100355
2018-03-29,0.01783864483227004
2018-04-02,-0.013244721937342899
2018-04-03,0.01221113682098838
2018-04-04,-0.0063311709461988585
2018-04-05,0.021249252227997357
2018-04-06,-0.016632463163334846
2018-04-09,-0.0035296378056320116
2018-04-10,-0.002109825602038485
2018-04-11,0.003319471327711271
2018-04-12,0.017053872494554815
2018-04-13,-0.008252345556719826
2018-04-16,-0.004238403675683753
2018-04-17,0.009153451360215779
2018-04-18,0.00815063432818727
2018-04-19,-0.0008156890787396166
2018-04-20,0.007280088137292484
2018-04-23,-0.0035523649903706498
2018-04-24,0.005881990925715624
2018-04-25,0.003472306657956965
2018-04-26,0.005849212280449649
2018-04-27,0.010570057209363343
2018-04-30,-0.009332096019571457
2018-05-02,-0.013857031043422565
2018-05-03,-0.015026206149309503
2018-05-04,0.0033796636352059753
2018-05-07,-0.0005601897986402484
2018-05-08,-0.0033265178034990995
2018-05-09,0.0075949233864881305
2018-05-10,0.011292894408976708
2018-05-11,0.0029075400675846147
2018-05-14,-0.01220477435220749
2018-05-15,-0.018138513009268963
2018-05-16,0.02196498075974802
2018-05-17,-0.020735268166585854
2018-05-18,-0.0015439642561125052
